FileName,Language,MissingVersesOrChoruses
329_Deva gorrepilla siluvalo samasinappudu.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
329_Deva gorrepilla siluvalo samasinappudu.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
32_Nee maargamu devaa.xml,eng,"c1,v7"
32_Nee maargamu devaa.xml,tel,"c1,v7"
32_Nee maargamu devaa.xml,tam,c1
330_Maharaja Yesu nekai mahima kalugu gaka.xml,eng,v5
330_Maharaja Yesu nekai mahima kalugu gaka.xml,tel,v5
330_Maharaja Yesu nekai mahima kalugu gaka.xml,hin,c2
331_Paraloka rajyamu cherutaku.xml,tam,"c1,v1,v2,v3,v4,v5"
332_Premadankaa jagamuna.xml,eng,v6
332_Premadankaa jagamuna.xml,tel,v6
333_Jayamani padudi sarwa janama.xml,eng,v5
333_Jayamani padudi sarwa janama.xml,tel,v5
334_Jagati karudenche - rakshana kartha.xml,eng,v4
334_Jagati karudenche - rakshana kartha.xml,tel,v4
335_Danya Danya yesu namamu.xml,eng,v6
335_Danya Danya yesu namamu.xml,tel,v6
336_Eyana mata vinudi - needu.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
336_Eyana mata vinudi - needu.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
338_Parugidara sodaruda.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
338_Parugidara sodaruda.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
339_Vinudi sodarulaaraa.xml,eng,v9
339_Vinudi sodarulaaraa.xml,tel,v9
339_Vinudi sodarulaaraa.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7,v8,v9"
33_Kristuni naamamu nityamu nilchun.xml,eng,v8
33_Kristuni naamamu nityamu nilchun.xml,tel,v8
33_Kristuni naamamu nityamu nilchun.xml,hin,"v7,v8"
340_Randi randi rayamuna Yesuni.xml,tam,"c1,c2,v1,v2,v3,v4,v5,v6"
340_Randi randi rayamuna Yesuni.xml,hin,"c1,c2,v1,v2,v3,v4,v5,v6"
341_Iruku margambulo pravesinchu.xml,eng,v5
341_Iruku margambulo pravesinchu.xml,tel,v5
341_Iruku margambulo pravesinchu.xml,tam,"c1,v1,v2,v3,v4,v5"
342_Krupa kalamu dati povuchunnadi.xml,eng,v11
342_Krupa kalamu dati povuchunnadi.xml,tel,v11
342_Krupa kalamu dati povuchunnadi.xml,hin,"c1,v1,v10,v11,v2,v3,v4,v5,v6,v7,v8,v9"
343_Prabhu Yesuke jayamanipaadu.xml,eng,v4
343_Prabhu Yesuke jayamanipaadu.xml,tel,v4
343_Prabhu Yesuke jayamanipaadu.xml,tam,"c1,v1,v2,v3,v4"
344_Caluvarilo vimukhti - kaligeno priyundaa.xml,eng,v7
344_Caluvarilo vimukhti - kaligeno priyundaa.xml,tel,v7
344_Caluvarilo vimukhti - kaligeno priyundaa.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
345_Yesu prabhuve gaaka vasudhalo.xml,eng,v9
345_Yesu prabhuve gaaka vasudhalo.xml,tel,v9
345_Yesu prabhuve gaaka vasudhalo.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7,v8,v9"
346_Prabhu sriyesu - prabhu sri yesu.xml,eng,v4
346_Prabhu sriyesu - prabhu sri yesu.xml,tel,v4
346_Prabhu sriyesu - prabhu sri yesu.xml,tam,"c1,v1,v2,v3,v4"
347_Paripurnambagu guruvu yevaru.xml,eng,v5
347_Paripurnambagu guruvu yevaru.xml,tel,v5
348_Prajalara vegame raare.xml,eng,v6
348_Prajalara vegame raare.xml,tel,v6
348_Prajalara vegame raare.xml,hin,c2
349_Premamrutha dhaarala chindina mana.xml,eng,"c1,c2,v5,v6,v7"
349_Premamrutha dhaarala chindina mana.xml,tel,"c1,c2,v5,v6,v7"
349_Premamrutha dhaarala chindina mana.xml,tam,"v5,v6,v7"
349_Premamrutha dhaarala chindina mana.xml,hin,"c1,c2"
34_Yoodaalo devudu prasiddhudu.xml,eng,v5
34_Yoodaalo devudu prasiddhudu.xml,tel,v5
34_Yoodaalo devudu prasiddhudu.xml,hin,c2
350_Rammanu chunna desu raaju.xml,eng,v5
350_Rammanu chunna desu raaju.xml,tel,v5
350_Rammanu chunna desu raaju.xml,tam,"c1,v1,v2,v3,v4,v5"
351_Randi randi yesuni yoddaku.xml,eng,v6
351_Randi randi yesuni yoddaku.xml,tel,v6
351_Randi randi yesuni yoddaku.xml,hin,c2
352_Rarandi yesu padamula chera.xml,tam,"v4,v5,v6,v7"
352_Rarandi yesu padamula chera.xml,hin,"c1,c2,v1,v2,v3,v4,v5,v6,v7"
353_Ilalo yesunake jayamu.xml,eng,v5
353_Ilalo yesunake jayamu.xml,tel,v5
353_Ilalo yesunake jayamu.xml,tam,"c1,v1,v2,v3,v4,v5"
354_Kriste sarvaadhikaari.xml,eng,v7
354_Kriste sarvaadhikaari.xml,tel,v7
354_Kriste sarvaadhikaari.xml,tam,v7
355_Andhakaara lokamunaku.xml,eng,v4
355_Andhakaara lokamunaku.xml,tel,v4
356_Maanava roopamunu dharinchi.xml,eng,v4
356_Maanava roopamunu dharinchi.xml,tel,v4
357_Saatilenidi Yesuni rakhtamu.xml,eng,v8
357_Saatilenidi Yesuni rakhtamu.xml,tel,v8
358_Rakshana nosagedu Yesuni.xml,eng,"c2,v7,v8"
358_Rakshana nosagedu Yesuni.xml,tel,"c2,v7,v8"
358_Rakshana nosagedu Yesuni.xml,hin,"c1,c2,v1,v2,v3,v4,v5,v6,v7,v8"
359_Papulakoraku prabhuyesu.xml,eng,v5
359_Papulakoraku prabhuyesu.xml,tel,v5
359_Papulakoraku prabhuyesu.xml,tam,"c1,v1,v2,v3,v4,v5"
35_Devuniki morra pettudunu elugeththi.xml,eng,"v12,v13,v14,v15"
35_Devuniki morra pettudunu elugeththi.xml,tel,"v12,v13,v14,v15"
35_Devuniki morra pettudunu elugeththi.xml,tam,"v1,v10,v11,v12,v13,v14,v15,v2,v3,v4,v5,v6,v7,v8,v9"
360_Devudu lokamunu yentho preminchenu.xml,eng,v8
360_Devudu lokamunu yentho preminchenu.xml,tel,v8
361_Maya lokamu - mosapokumu.xml,eng,v6
361_Maya lokamu - mosapokumu.xml,tel,v6
362_Nyaayapeetahmu nee mundu unnadi.xml,eng,v6
362_Nyaayapeetahmu nee mundu unnadi.xml,tel,v6
363_Mahavaidyundu vachenu.xml,eng,v8
363_Mahavaidyundu vachenu.xml,tel,v8
363_Mahavaidyundu vachenu.xml,hin,v8
364_Shubhavartha vintimi.xml,eng,"v3,v4,v5"
364_Shubhavartha vintimi.xml,tel,"v3,v4,v5"
364_Shubhavartha vintimi.xml,tam,c1
364_Shubhavartha vintimi.xml,hin,"c1,v5"
365_Immaanuyeluni rakhtamu.xml,eng,v6
365_Immaanuyeluni rakhtamu.xml,tel,v6
365_Immaanuyeluni rakhtamu.xml,tam,c1
365_Immaanuyeluni rakhtamu.xml,hin,c1
366_Daagunedi mapunu - vega Yesu.xml,eng,"v5,v6,v7"
366_Daagunedi mapunu - vega Yesu.xml,tel,"v5,v6,v7"
366_Daagunedi mapunu - vega Yesu.xml,tam,"v6,v7"
366_Daagunedi mapunu - vega Yesu.xml,hin,c1
367_Mana prabhuvaina Yesu nandu.xml,eng,v6
367_Mana prabhuvaina Yesu nandu.xml,tel,v6
368_Nee jeevitamu kshanabhangurame.xml,eng,v4
368_Nee jeevitamu kshanabhangurame.xml,tel,v4
369_Entho goppa nityamaina.xml,eng,v8
369_Entho goppa nityamaina.xml,tel,v8
36_Mana balamaina yaakobu devuniki.xml,eng,"v10,v8,v9"
36_Mana balamaina yaakobu devuniki.xml,tel,"v10,v8,v9"
36_Mana balamaina yaakobu devuniki.xml,hin,"c1,c2,v10,v9"
370_Yesu lenicho papikaashrayame ledu.xml,eng,v5
370_Yesu lenicho papikaashrayame ledu.xml,tel,v5
371_Maaru manassu pondumu.xml,eng,v6
371_Maaru manassu pondumu.xml,tel,v6
"372_Vyardham vyardham, sarvamu.xml",eng,v9
"372_Vyardham vyardham, sarvamu.xml",tel,v9
373_Kristu prabhuke sakala mahima.xml,eng,v7
373_Kristu prabhuke sakala mahima.xml,tel,v7
374_Evaro thelusaa Yesayyaa chebuthaa.xml,eng,v6
374_Evaro thelusaa Yesayyaa chebuthaa.xml,tel,v6
374_Evaro thelusaa Yesayyaa chebuthaa.xml,tam,"c1,v1,v2,v3,v4,v5,v6"
375_Shramalanu ponde shree Yesudu.xml,tam,"c1,v1,v2,v3,v4"
375_Shramalanu ponde shree Yesudu.xml,hin,"c1,v1,v2,v3,v4"
376_Yesu namamune paapiki rakshana.xml,tam,"c1,c2,v1,v2,v3,v4"
376_Yesu namamune paapiki rakshana.xml,hin,"c1,c2,v1,v2,v3,v4"
377_Yesuni venta nenu - vembadinchuchunnanu.xml,eng,v6
377_Yesuni venta nenu - vembadinchuchunnanu.xml,tel,v6
377_Yesuni venta nenu - vembadinchuchunnanu.xml,tam,"c1,c2,v1,v2,v3,v4,v5,v6"
377_Yesuni venta nenu - vembadinchuchunnanu.xml,hin,c2
378_Neevennallu rendu thalampulatho.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
378_Neevennallu rendu thalampulatho.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
379_Painunna aakasamanduna.xml,tam,"c1,v1,v2,v3,v4"
379_Painunna aakasamanduna.xml,hin,"c1,v1,v2,v3,v4"
37_Sainyamula Yehovaa.xml,eng,v11
37_Sainyamula Yehovaa.xml,tel,v11
37_Sainyamula Yehovaa.xml,tam,v11
37_Sainyamula Yehovaa.xml,hin,c1
380_Yesu prabhuve lokarakshakudu.xml,tam,"c1,v1,v2,v3,v4"
380_Yesu prabhuve lokarakshakudu.xml,hin,"c1,v1,v2,v3,v4"
381_Yesuni chentaku aashatho rammila.xml,tam,"c1,c2,v1,v2,v3"
381_Yesuni chentaku aashatho rammila.xml,hin,"c1,c2,v1,v2,v3"
382_Idiye anukula samayamu neeku.xml,eng,v8
382_Idiye anukula samayamu neeku.xml,tel,v8
382_Idiye anukula samayamu neeku.xml,hin,"c1,c2,v1,v2,v3,v4,v5,v6,v7,v8"
383_Idiye samayambu randi.xml,eng,"c2,v8"
383_Idiye samayambu randi.xml,tel,"c2,v8"
383_Idiye samayambu randi.xml,hin,"c1,c2,v1,v2,v3,v4,v5,v6,v7,v8"
384_Mayaloka mayalo nela.xml,eng,v7
384_Mayaloka mayalo nela.xml,tel,v7
384_Mayaloka mayalo nela.xml,hin,c1
385_Vinathi vinathi vinathi triyekuniki.xml,tam,"c2,v6,v7"
385_Vinathi vinathi vinathi triyekuniki.xml,hin,"c2,v7"
386_Kala Vilu Va Neeku.xml,tam,"c1,c2,v1,v2,v3,v4"
386_Kala Vilu Va Neeku.xml,hin,"c1,c2,v1,v2,v3,v4"
387_Prabhu Yesu pilupunu.xml,tam,"c1,v1,v2,v3,v4,v5"
387_Prabhu Yesu pilupunu.xml,hin,"c1,v1,v2,v3,v4,v5"
388_Prematho yesu - piluchuchunnaadu.xml,eng,v8
388_Prematho yesu - piluchuchunnaadu.xml,tel,v8
389_Immuga nee hrudaya nimmu.xml,eng,v6
389_Immuga nee hrudaya nimmu.xml,tel,v6
389_Immuga nee hrudaya nimmu.xml,tam,"c1,v1,v2,v3,v4,v5,v6"
38_Prabhu selavitchu daani naala kintunu.xml,eng,"c1,v8"
38_Prabhu selavitchu daani naala kintunu.xml,tel,"c1,v8"
38_Prabhu selavitchu daani naala kintunu.xml,tam,c1
38_Prabhu selavitchu daani naala kintunu.xml,hin,"v7,v8"
390_O Paapi jeevapu yootaku raa.xml,hin,"c1,v6,v7"
391_Gadiya nenu thattu chunnaanu.xml,eng,v8
391_Gadiya nenu thattu chunnaanu.xml,tel,v8
392_Yesu raajun nee yadalo.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
392_Yesu raajun nee yadalo.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
393_Sodarudaa paapa kshamakai.xml,eng,v6
393_Sodarudaa paapa kshamakai.xml,tel,v6
394_Yesu prabhuve neeku rakshana.xml,eng,v8
394_Yesu prabhuve neeku rakshana.xml,tel,v8
395_Oh paapi sandhinchitivaa.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
395_Oh paapi sandhinchitivaa.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
396_Choodumu sodarudaa neevu.xml,tam,"c1,v1,v2,v3,v4,v5,v6"
396_Choodumu sodarudaa neevu.xml,hin,"c1,v1,v2,v3,v4,v5,v6"
397_Prabhu thattu kannuleththu.xml,eng,v5
397_Prabhu thattu kannuleththu.xml,tel,v5
398_Choodumu neevu melconumu.xml,eng,v6
398_Choodumu neevu melconumu.xml,tel,v6
399_Yesuni sweekarinchu.xml,eng,v7
399_Yesuni sweekarinchu.xml,tel,v7
39_Prabhuvaa thara tharamula nundi.xml,eng,v8
39_Prabhuvaa thara tharamula nundi.xml,tel,v8
3_Yehovaa maa prabhuvaa bhoomi.xml,eng,"v10,v11,v6,v7,v8,v9"
3_Yehovaa maa prabhuvaa bhoomi.xml,tel,"v10,v11,v6,v7,v8,v9"
3_Yehovaa maa prabhuvaa bhoomi.xml,tam,c1
3_Yehovaa maa prabhuvaa bhoomi.xml,hin,"v10,v11,v7,v8,v9"
400_Jeevitha mevvariki nee jeevitha mevvariki.xml,eng,v5
400_Jeevitha mevvariki nee jeevitha mevvariki.xml,tel,v5
401_Yesu ninnu pilichenu.xml,eng,v6
401_Yesu ninnu pilichenu.xml,tel,v6
402_Choodumu eekshaname calvarini.xml,eng,v5
402_Choodumu eekshaname calvarini.xml,tel,v5
403_Entha paapinainanu - Yesu cherchukonunu.xml,eng,v5
403_Entha paapinainanu - Yesu cherchukonunu.xml,tel,v5
403_Entha paapinainanu - Yesu cherchukonunu.xml,hin,c1
404_Yesu naadhuni gaayamulanu.xml,eng,v6
404_Yesu naadhuni gaayamulanu.xml,tel,v6
405_Rakshanampu vaartanu vini.xml,tam,v7
405_Rakshanampu vaartanu vini.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
406_Prabhu yesu rammanuchunde.xml,eng,v6
406_Prabhu yesu rammanuchunde.xml,tel,v6
406_Prabhu yesu rammanuchunde.xml,tam,"c1,v1,v2,v3,v4,v5,v6"
407_Yerushalemu gummamulaara rajunu.xml,eng,v6
407_Yerushalemu gummamulaara rajunu.xml,tel,v6
408_Theruvu nee hrudaya dwarambu nede.xml,eng,v7
408_Theruvu nee hrudaya dwarambu nede.xml,tel,v7
409_Krupakaalamulo prabhuyesune.xml,eng,v5
409_Krupakaalamulo prabhuyesune.xml,tel,v5
40_Devaa thara tharamulaku.xml,eng,v7
40_Devaa thara tharamulaku.xml,tel,v7
410_Kristu chentaku rammu.xml,eng,v6
410_Kristu chentaku rammu.xml,tel,v6
411_Teruvabadi yunnadi krupadwaramu.xml,eng,v6
411_Teruvabadi yunnadi krupadwaramu.xml,tel,v6
412_Naa maata vinumani.xml,eng,v6
412_Naa maata vinumani.xml,tel,v6
413_Daari tholagitivela.xml,eng,v8
413_Daari tholagitivela.xml,tel,v8
413_Daari tholagitivela.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7,v8"
414_Lokamunu vidachi vellavalenuga.xml,eng,v8
414_Lokamunu vidachi vellavalenuga.xml,tel,v8
414_Lokamunu vidachi vellavalenuga.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7,v8"
415_Nee jeevitamulo gamyambu yedo.xml,tam,"c1,v1,v2,v3,v4"
415_Nee jeevitamulo gamyambu yedo.xml,hin,"c1,v1,v2,v3,v4"
416_Aa caluvary margamulo.xml,tam,"c1,v1,v2,v3,v4,v5"
416_Aa caluvary margamulo.xml,hin,"c1,v1,v2,v3,v4,v5"
417_Yesu prabhu pilachuchunden.xml,tam,"c1,c2,v1,v2,v3"
417_Yesu prabhu pilachuchunden.xml,hin,"c1,c2,v1,v2,v3"
418_Shanthi santosham papakshamapana.xml,tam,"c1,v1,v2,v3"
418_Shanthi santosham papakshamapana.xml,hin,"c1,v1,v2,v3"
419_Peda naruni rupamu dharinchi.xml,tam,"c1,v1,v2,v3,v4,v5"
419_Peda naruni rupamu dharinchi.xml,hin,"c1,v1,v2,v3,v4,v5"
41_Mahonnathuni chaatuna vasinchu vaade.xml,tam,v10
41_Mahonnathuni chaatuna vasinchu vaade.xml,hin,"v10,v9"
420_Naadu hrudayapu dwaaram.xml,eng,v5
420_Naadu hrudayapu dwaaram.xml,tel,v5
420_Naadu hrudayapu dwaaram.xml,tam,"c1,v1,v2,v3,v4,v5"
421_Priya yesu nirminchitivi.xml,eng,v5
421_Priya yesu nirminchitivi.xml,tel,v5
421_Priya yesu nirminchitivi.xml,tam,"c1,v1,v2,v3,v4,v5"
422_Kanikarinchi nannu rakshinchu.xml,eng,v6
422_Kanikarinchi nannu rakshinchu.xml,tel,v6
423_Yesu naa hrudayamunanduna.xml,eng,v5
423_Yesu naa hrudayamunanduna.xml,tel,v5
424_Rakshana nosagumu prabhuva.xml,eng,"v6,v7,v8"
424_Rakshana nosagumu prabhuva.xml,tel,"v6,v7,v8"
424_Rakshana nosagumu prabhuva.xml,hin,v8
425_Nenu ghorapaapini cheri.xml,eng,"v8,v9"
425_Nenu ghorapaapini cheri.xml,tel,"v8,v9"
425_Nenu ghorapaapini cheri.xml,hin,v9
426_Prabhuvaa nannu karuninchumu.xml,tam,"c1,v1,v2,v3,v4,v5"
426_Prabhuvaa nannu karuninchumu.xml,hin,"c1,v1,v2,v3,v4,v5"
427_Jeevapu daata naa hrudayamuloniki.xml,eng,"v6,v7"
427_Jeevapu daata naa hrudayamuloniki.xml,tel,"v6,v7"
427_Jeevapu daata naa hrudayamuloniki.xml,hin,v7
428_Viduvavu nannika ennadainanu.xml,eng,v8
428_Viduvavu nannika ennadainanu.xml,tel,v8
429_Paapini nenu thappiti.xml,eng,v7
429_Paapini nenu thappiti.xml,tel,v7
42_Sarvannathuni chaatuna nivasinchedi.xml,eng,"v10,v11,v9"
42_Sarvannathuni chaatuna nivasinchedi.xml,tel,"v10,v11,v9"
42_Sarvannathuni chaatuna nivasinchedi.xml,hin,"v10,v11"
430_Nedu ne naa rakshakuni.xml,eng,v6
430_Nedu ne naa rakshakuni.xml,tel,v6
430_Nedu ne naa rakshakuni.xml,tam,v6
431_Nakai chilchabaddayo.xml,eng,"v4,v5"
431_Nakai chilchabaddayo.xml,tel,"v4,v5"
431_Nakai chilchabaddayo.xml,tam,c1
431_Nakai chilchabaddayo.xml,hin,c1
432_O yesu rakshakaa.xml,eng,"v5,v6,v7"
432_O yesu rakshakaa.xml,tel,"v5,v6,v7"
432_O yesu rakshakaa.xml,tam,v7
432_O yesu rakshakaa.xml,hin,c1
433_Unnattu nenu vachedan.xml,eng,v7
433_Unnattu nenu vachedan.xml,tel,v7
434_Aakaashamu bhuvilo nella.xml,eng,v6
434_Aakaashamu bhuvilo nella.xml,tel,v6
434_Aakaashamu bhuvilo nella.xml,hin,"c1,v1,v2,v3,v4,v5,v6"
435_Paapabharamu dhustaguna.xml,eng,v5
435_Paapabharamu dhustaguna.xml,tel,v5
435_Paapabharamu dhustaguna.xml,hin,"c1,v1,v2,v3,v4,v5"
436_Dayagala Yesu paapi kaashrayudaa.xml,eng,v7
436_Dayagala Yesu paapi kaashrayudaa.xml,tel,v7
"437_Sangha mokkate, saarvathrika.xml",eng,v8
"437_Sangha mokkate, saarvathrika.xml",tel,v8
"437_Sangha mokkate, saarvathrika.xml",hin,c2
438_Parishuddha shriyesuve - paralokaraaju.xml,tam,"c1,c2,v1,v2,v3,v4,v5,v6"
438_Parishuddha shriyesuve - paralokaraaju.xml,hin,"c1,c2,v1,v2,v3,v4,v5,v6"
439_Jayinchuvadu Deva kumarudu.xml,eng,v10
439_Jayinchuvadu Deva kumarudu.xml,tel,v10
439_Jayinchuvadu Deva kumarudu.xml,hin,"v1,v10,v2,v3,v4,v5,v6,v7,v8,v9"
43_Yehovaanu stutinchuta manchidi.xml,eng,"v10,v11,v12,v9"
43_Yehovaanu stutinchuta manchidi.xml,tel,"v10,v11,v12,v9"
43_Yehovaanu stutinchuta manchidi.xml,hin,"v10,v11,v12,v9"
440_Siyonu pattanamaa.xml,eng,c1
440_Siyonu pattanamaa.xml,tel,c1
440_Siyonu pattanamaa.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7,v8"
441_Siyonu puramaa - sarvonnathuni.xml,eng,v8
441_Siyonu puramaa - sarvonnathuni.xml,tel,v8
441_Siyonu puramaa - sarvonnathuni.xml,hin,c2
442_Prabhu yesu sanghamu nirminchu.xml,eng,v8
442_Prabhu yesu sanghamu nirminchu.xml,tel,v8
442_Prabhu yesu sanghamu nirminchu.xml,hin,"v7,v8"
443_Bhaktula sanghame prabhuni.xml,eng,v8
443_Bhaktula sanghame prabhuni.xml,tel,v8
444_Santasillunu mee hrudayaalu.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
444_Santasillunu mee hrudayaalu.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
445_Shakhtigala shaalemu raajaa.xml,eng,v8
445_Shakhtigala shaalemu raajaa.xml,tel,v8
445_Shakhtigala shaalemu raajaa.xml,tam,"v7,v8"
446_Daiva darshanamuna Yaakobu.xml,eng,v6
446_Daiva darshanamuna Yaakobu.xml,tel,v6
446_Daiva darshanamuna Yaakobu.xml,tam,"v1,v2,v3,v4,v5,v6"
447_Immuga nee sudinambu nundi.xml,eng,v8
447_Immuga nee sudinambu nundi.xml,tel,v8
447_Immuga nee sudinambu nundi.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7,v8"
448_Sarvashakhtuni vaakku idiye.xml,eng,v8
448_Sarvashakhtuni vaakku idiye.xml,tel,v8
448_Sarvashakhtuni vaakku idiye.xml,hin,v8
449_Siyonu vaasu laaraa.xml,eng,"v10,v11"
449_Siyonu vaasu laaraa.xml,tel,"v10,v11"
449_Siyonu vaasu laaraa.xml,tam,c2
449_Siyonu vaasu laaraa.xml,hin,"c2,v10,v11,v8,v9"
44_Randi yehovaanu goorchi.xml,eng,v7
44_Randi yehovaanu goorchi.xml,tel,v7
450_Gorrepilla vivaahotsava.xml,eng,"v10,v11,v8,v9"
450_Gorrepilla vivaahotsava.xml,tel,"v10,v11,v8,v9"
450_Gorrepilla vivaahotsava.xml,tam,"v10,v11,v9"
451_Aatma mandiramunu.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
452_Prabhu dayacheyu nitya.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
452_Prabhu dayacheyu nitya.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
453_Nirmimpabaditimi manamu.xml,eng,v6
453_Nirmimpabaditimi manamu.xml,tel,v6
454_Stutinchumu stutinchumu.xml,eng,v7
454_Stutinchumu stutinchumu.xml,tel,v7
455_Ee sangapu bunaadi.xml,eng,"v5,v6"
455_Ee sangapu bunaadi.xml,tel,"v5,v6"
456_Deva patnamaa siyonu.xml,eng,"v4,v5"
456_Deva patnamaa siyonu.xml,tel,"v4,v5"
456_Deva patnamaa siyonu.xml,hin,"v1,v2,v3,v4,v5"
457_O pavanulaaraa - meedu vishwasampu.xml,tam,"v1,v2,v3,v4,v5"
457_O pavanulaaraa - meedu vishwasampu.xml,hin,"v1,v2,v3,v4,v5"
458_Maname prabhuni paraloka gruhamu.xml,eng,v8
458_Maname prabhuni paraloka gruhamu.xml,tel,v8
459_Sanghame kristu yesuni shareeramu.xml,eng,v6
459_Sanghame kristu yesuni shareeramu.xml,tel,v6
45_Yehovaa meeda kroththa keertana.xml,eng,"v8,v9"
45_Yehovaa meeda kroththa keertana.xml,tel,"v8,v9"
45_Yehovaa meeda kroththa keertana.xml,tam,v9
460_Kristesu prabhuvu thana rakhtamichi.xml,eng,v6
460_Kristesu prabhuvu thana rakhtamichi.xml,tel,v6
460_Kristesu prabhuvu thana rakhtamichi.xml,tam,"c1,v1,v2,v3,v4,v5,v6"
461_Parishuddha pattanamu kroththa.xml,eng,v6
461_Parishuddha pattanamu kroththa.xml,tel,v6
462_Nootana maina Yerushalemu parishudda.xml,eng,v6
462_Nootana maina Yerushalemu parishudda.xml,tel,v6
462_Nootana maina Yerushalemu parishudda.xml,tam,"c1,v1,v2,v3,v4,v5,v6"
463_Prabhuni gruhamu aayana.xml,eng,v8
463_Prabhuni gruhamu aayana.xml,tel,v8
464_Parishudda mandiramu naaku.xml,eng,v7
464_Parishudda mandiramu naaku.xml,tel,v7
464_Parishudda mandiramu naaku.xml,tam,"v6,v7"
465_Devudoka nagaramu manakorakai.xml,eng,v7
465_Devudoka nagaramu manakorakai.xml,tel,v7
465_Devudoka nagaramu manakorakai.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
466_Prabhu prajalaaraa rayamuna randi.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7,v8"
466_Prabhu prajalaaraa rayamuna randi.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7,v8"
467_Prabhuni sangamaa - melko - nede.xml,tam,"c1,v1,v2,v3,v4,v5,v6"
467_Prabhuni sangamaa - melko - nede.xml,hin,"c1,v1,v2,v3,v4,v5,v6"
468_Entha soundarya nagaramu.xml,tam,"c1,v1,v2,v3,v4"
468_Entha soundarya nagaramu.xml,hin,"c1,v1,v2,v3,v4"
469_Devuni mahima mandiram.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7,v8"
469_Devuni mahima mandiram.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7,v8"
46_Samastha deshamulaaraa andaru paadudi.xml,eng,v7
46_Samastha deshamulaaraa andaru paadudi.xml,tel,v7
46_Samastha deshamulaaraa andaru paadudi.xml,hin,"c2,v6,v7"
470_Yehova ninnu asirvadinci.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
470_Yehova ninnu asirvadinci.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
471_Paata krotha nibhadanalanduna.xml,eng,"c1,c2"
471_Paata krotha nibhadanalanduna.xml,tel,"c1,c2"
471_Paata krotha nibhadanalanduna.xml,hin,"c1,c2,v1,v10,v2,v3,v4,v5,v6,v7,v8,v9"
472_Kristuni swaramu vindunu prabhuve.xml,eng,v11
472_Kristuni swaramu vindunu prabhuve.xml,tel,v11
472_Kristuni swaramu vindunu prabhuve.xml,tam,"v10,v11,v9"
473_Dahamu theerchumayya.xml,eng,v5
473_Dahamu theerchumayya.xml,tel,v5
473_Dahamu theerchumayya.xml,hin,"c1,v1,v2,v3,v4,v5"
474_Aa dinamulalo devokthi - arudaayenu.xml,eng,v7
474_Aa dinamulalo devokthi - arudaayenu.xml,tel,v7
474_Aa dinamulalo devokthi - arudaayenu.xml,tam,"c1,c2,v1,v2,v3,v4,v5,v6,v7"
474_Aa dinamulalo devokthi - arudaayenu.xml,hin,c2
475_Mangalamuga padudi.xml,tam,"c1,v1,v2,v3,v4,v5,v6,v7"
475_Mangalamuga padudi.xml,hin,"c1,v1,v2,v3,v4,v5,v6,v7"
476_Nityudesune stutinchu.xml,eng,v8
476_Nityudesune stutinchu.xml,tel,v8
476_Nityudesune stutinchu.xml,hin,c2
477_Dappi gonina vaanipai neetin.xml,eng,v8
477_Dappi gonina vaanipai neetin.xml,tel,v8
478_Sarassu prakkana rottelanu.xml,eng,"v4,v5"
478_Sarassu prakkana rottelanu.xml,tel,"v4,v5"
479_Naadhaa Samuyelu reeti.xml,eng,"v5,v6"
479_Naadhaa Samuyelu reeti.xml,tel,"v5,v6"
479_Naadhaa Samuyelu reeti.xml,hin,"v1,v2,v3,v4,v5,v6"
47_Samastha janulaaraa meeru.xml,eng,v6
47_Samastha janulaaraa meeru.xml,tel,v6
